t,l,m,r,n,v_m,v_a,v_m_e,v_a_e,a,e,seed,computation_time,version,max_complexity,mean_complexity,has_phase_change,time_to_chaos
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1622704165,10.194477081298828,0.03,2754228703.338152,48919521.85224593,False,727.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,804762513,9.426942825317385,0.03,12022644346.174082,254091439.49965107,True,965.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1289352020,8.162867069244385,0.03,15848931.924611174,238113.01751154236,True,635.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1947335326,9.737404108047484,0.03,2290867652.76777,10458341.021633986,True,484.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1023587719,14.046954870224,0.03,17378008287.49369,163444300.84860924,False,1748.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2035075166,12.283204555511476,0.03,301995172.04019946,3020179.165808654,True,633.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,464664645,14.187015533447266,0.03,158489319246.11108,1548375860.9257262,False,935.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1588580566,12.055412530899048,0.03,69183097.09189363,533868.4434615795,True,340.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1727351860,18.546034336090088,0.03,1584893192.4611108,14911413.823930616,True,602.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,279375286,15.813192129135132,0.03,173780082.8749369,5912226.900338567,True,476.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,205004603,16.377485275268555,0.03,3630780.5477010175,50741.22455777928,True,252.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,319958460,21.75991439819336,0.03,52480746024.97712,399250323.5691689,True,1356.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2121138017,21.20342493057251,0.03,14454397707.45928,184144500.8673941,True,999.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,815753467,28.877115726470947,0.03,3.981071705534953e+17,1874644819517330.5,False,4544.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,719063489,21.42660140991211,0.03,630957344.4801891,7097482.4372009095,True,1187.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1021989754,22.858911275863647,0.03,3311311214.825908,36367276.36852538,True,1056.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1127681476,18.37991237640381,0.03,9120108.393559117,311685.12567318825,True,378.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2013377111,23.05930495262146,0.03,363078054.7701003,4034181.128374264,True,1951.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,158208560,23.76320552825928,0.03,27542287.033381637,675586.535772879,True,484.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,581962277,39.59794425964356,0.03,1.0964781961431827e+17,1158914146316785.8,True,2822.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,596826972,20.587578296661377,0.03,251188643.1509572,1726095.3192072182,True,476.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,751018086,25.014153003692627,0.03,912010839.355904,5477287.271704689,True,928.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,302441429,23.47630023956299,0.03,144543977.0745928,2096447.2371196996,True,499.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2106757494,31.16498303413391,0.03,301995172.04019946,4622478.782292247,False,687.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,708139779,23.91340732574463,0.03,19054607.17963252,373211.62237024494,True,281.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,43300823,37.57636022567749,0.03,9.12010839355904e+18,4.2939937447854456e+16,True,2751.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,97449347,34.7774178981781,0.03,524807460.2497712,9196908.12230487,True,1280.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,904180103,19.739238262176517,0.03,1445439.770745928,38086.059343395966,True,1173.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1728876161,24.72938084602356,0.03,131825673855.63994,452387759.455381,True,2883.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,936143071,25.333970308303837,0.03,13182567.385564102,188381.49124410853,True,381.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1702390967,27.59436583518982,0.03,8317637711.026674,95818372.57610872,True,824.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,962726493,23.342567443847656,0.03,173780082.8749369,3948737.775570786,True,650.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1732568117,36.7952663898468,0.03,3311311214.825908,52745393.4394576,False,716.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1740059564,31.55936479568481,0.03,5248074602497.712,36554417986.6974,True,2099.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1934690983,28.87282681465149,0.03,363078054770100.25,1451682844934.0095,True,1414.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,432562718,29.17819023132324,0.03,30199517204.02019,388530665.0885226,False,3371.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2125217646,36.117313623428345,0.03,691830970918.9363,2808717550.5031004,False,1309.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1804579978,18.98794889450073,0.03,6309573.444801942,82944.13799068666,True,300.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1075792527,27.804749011993408,0.03,120226443.46174082,1955685.2883635757,True,460.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,710738400,26.2168288230896,0.03,2754228703.338152,19097121.410909373,True,1931.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1187796336,29.682559967041016,0.03,15848931.924611174,280798.97676042805,True,237.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,421410223,36.0929799079895,0.03,63095734448.01891,1102982859.4788609,True,2150.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1330424118,33.923933267593384,0.03,173780082874936.9,1898231946174.8464,False,1525.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,655820426,22.84194588661194,0.03,10964781.961431874,192456.02546454285,True,305.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,187358307,29.98399591445923,0.03,912010839.355904,24359667.692060865,False,539.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1076511092,21.049987077713013,0.03,208929613.0854041,4337804.880157271,True,460.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,822627582,20.275654554367065,0.03,75857757502.9182,1718844395.423409,False,1243.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,71596338,21.45281291007996,0.03,912010839.355904,11790153.562522592,True,807.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,469925843,23.26836204528809,0.03,120226443461740.8,346855304572.86536,True,1312.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,303982115,30.044394731521606,0.03,251188643.1509572,4892862.933093999,False,631.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,500269069,19.548694610595703,0.03,630957344.4801891,9829378.58997402,True,880.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,150117905,26.163998126983643,0.03,7585775750291.82,31619628477.14661,False,2043.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1965370142,27.5128173828125,0.03,630957344.4801891,8320318.250342079,True,2270.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1655926087,31.43373203277588,0.03,13182567385563.994,98973862830.45006,True,1477.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,157052679,22.093920469284058,0.03,251188643.1509572,3013573.423032118,True,437.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1762025134,25.916069269180294,0.03,3981071705.534953,20268672.326989084,True,1492.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1075462104,21.788733959198,0.03,831763.7711026708,21339.44915577029,True,197.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1410393341,19.908043146133423,0.03,3019951.720402019,54779.36638214725,True,287.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2135546673,24.365280866622925,0.03,75857757502.9182,537020640.3981674,True,3414.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,56217325,32.623703718185425,0.03,131825673855.63994,1078138615.987954,True,1093.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,283809810,24.651098012924194,0.03,2754228703.338152,21145444.900989357,False,1039.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,444567453,22.72630524635315,0.03,47863009.2322638,390919.6928257527,True,380.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1699083101,21.564104557037357,0.03,15848931.924611174,243445.42804939696,True,338.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1058777843,20.05635714530945,0.03,5248074602497.712,35631435117.96873,True,1395.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,599026270,21.775336027145386,0.03,2754228703.338152,72446546.6164562,True,1681.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2114070293,18.435834646224976,0.03,27542287.033381637,357515.68749349244,True,520.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1378709122,20.59443426132202,0.03,15848931.924611174,211265.1959508016,True,356.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1289185282,19.506312131881717,0.03,3981071705.534953,55342783.88024631,True,817.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,570165058,18.067248344421387,0.03,43651583224.0163,313320244.48900115,True,929.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1653646435,40.395167112350464,0.03,83176377110266.75,1632595973081.6018,True,1166.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,551600543,27.56244015693665,0.03,229086765276.777,756878624.5509125,False,4214.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1738891734,23.370155572891235,0.03,22908676.527677797,346136.2593722232,True,1860.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1757753509,18.67470335960388,0.03,173780082.8749369,2560097.7383338544,True,658.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,500026580,17.452114582061768,0.03,13182567.385564102,241873.8984128392,True,373.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1281206139,22.203234672546387,0.03,363078054.7701003,6601043.763231431,False,461.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,951741304,25.058434009552,0.03,10964781.961431874,155711.5139086755,True,960.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1961932157,20.42577075958252,0.03,3981071705.534953,23028818.26300068,True,1143.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,164015212,22.015241384506226,0.03,43651583224.0163,516196045.5293653,True,941.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,506084436,22.293779611587524,0.03,1445439.770745928,54127.05625114262,False,418.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,729773779,22.039211988449097,0.03,30199517204.02019,447191977.1742253,True,2207.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1896359420,22.77032876014709,0.03,19054607.17963252,488485.2262625814,True,888.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1736196803,20.857945442199707,0.03,1905460717.9632368,25936042.02384505,True,559.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,759982072,20.41269087791443,0.03,57543993.73371567,1327495.4761000825,True,679.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1192427532,20.68314552307129,0.03,1000000.0,19119.43731259048,True,265.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1078738119,25.61125135421753,0.03,7585775.750291851,114744.402450707,True,550.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1651199878,16.880836009979248,0.03,1000000.0,35718.89493691228,True,483.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,164301791,18.90987491607666,0.03,2754228703.338152,41095545.53076305,True,744.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,829832897,26.07768154144287,0.03,2754228703.338152,56984203.36359744,False,866.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1158288511,17.842790603637695,0.03,758577575.0291821,11396784.18953968,False,709.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2045328893,28.435287475585938,0.03,5248074602497.712,44884738958.4533,True,3298.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,735197891,28.76956915855408,0.03,630957344.4801891,13864300.336408664,True,472.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,699731743,21.922292470932007,0.03,6309573.444801942,135720.48503446017,True,273.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,247736119,40.963321685791016,0.03,173780082874936.9,842430854756.9329,False,1412.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1963423677,13.473639726638794,0.03,691830.9709189363,15447.460292083126,True,235.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2065286235,23.285085916519165,0.03,363078054.7701003,5482981.867292137,True,1387.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2110271606,17.373427629470825,0.03,3311311214.825908,17675177.669627883,True,781.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1708100329,18.521389722824097,0.03,251188643.1509572,3478714.7265584734,True,797.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,540330707,19.98450899124145,0.03,22908676.527677797,517560.9092876352,True,275.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1670350353,20.074337244033813,0.03,301995172.04019946,4173700.570294191,True,782.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,683026532,20.81324315071106,0.03,5754399373.371543,42091998.26154185,True,1527.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2039493271,28.267616271972656,0.03,7585775750291.82,74091752080.45927,True,1121.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1497955799,28.03707957267761,0.03,2290867652.76777,23137262.8338484,True,1681.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,954305305,22.520236015319824,0.03,3981071705.534953,35179484.70602998,True,650.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1811350413,26.416500329971317,0.03,14454397707.45928,123002745.55787931,True,765.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,495819252,17.295023918151855,0.03,2511886.4315095823,111930.30327646113,True,313.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1782193574,18.184133291244507,0.03,39810717.05534969,792905.1517135985,True,1028.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,2002538886,16.827525854110718,0.03,301995172.04019946,978135.7397694612,False,4408.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,238615416,14.55574345588684,0.03,398107.1705534969,13170.1205994979,True,210.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1579115522,20.52382588386536,0.03,25118864315.09572,211439672.9475065,True,421.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,178663244,31.62949275970459,0.03,831763771102.6675,11370795134.827908,True,2595.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1893877218,20.137306928634644,0.03,9120108.393559117,128046.292139267,True,303.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1502564571,19.7950279712677,0.03,17378008287.49369,51786504.72997428,True,1147.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1671981993,23.698540687561035,0.03,436515832.24016297,11967549.417263577,True,677.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,790615447,27.71302080154419,0.03,3981071705.534953,35137401.00543029,True,655.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,288728137,26.662540435791016,0.03,36307805477.010025,186739451.36042604,True,1158.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1029576513,36.28622651100159,0.03,630957344480189.1,12174325886121.86,False,3273.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1304607035,31.22437071800232,0.03,478630092322.638,3128743653.5843234,True,485.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,891006561,22.238176822662357,0.03,30199517204.02019,222041860.5876155,False,2039.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,453286970,32.88713908195496,0.03,1905460717.9632368,18343985.69040193,True,462.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,10938794,40.7685763835907,0.03,5.754399373371543e+17,4453289568594017.5,False,2831.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1209063609,31.16224980354309,0.03,158489319246.11108,989721721.4467224,False,652.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.2,1672053137,37.52596616744995,0.03,25118864315.09572,110257717.65825608,True,3104.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,673839819,16.1608784198761,0.03,1000000.0,24136.819509402583,True,524.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,209543808,15.441889762878418,0.03,4365158.322401665,61528.76139091108,True,387.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,249842974,15.185952186584473,0.03,275422.87033381633,9300.885036931451,True,551.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1946897804,14.7772216796875,0.03,478630.092322638,13972.286209825892,True,1379.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,106412528,19.34116148948669,0.03,398107.1705534969,6011.273883528452,True,354.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,657303498,21.630513429641724,0.03,47863009.2322638,423669.61383145873,True,901.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1436682436,23.398099422454838,0.03,1737800.8287493763,41896.04626746938,True,502.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1963364926,28.6597261428833,0.03,208929613.0854041,3393246.32257709,False,2696.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1563566766,21.52231216430664,0.03,575439.9373371566,8131.609238091053,True,184.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,492807981,21.391388416290283,0.03,229086.76527677797,4516.1651565761495,True,250.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,20882800,17.5238778591156,0.03,3019951.720402019,90363.95898774354,True,1006.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1503123075,31.33761048316956,0.03,436515832.24016297,8232420.066566661,True,1391.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,876039494,15.682350397109984,0.03,2511886.4315095823,53381.10401589735,True,489.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,928366387,23.82003927230835,0.03,22908676.527677797,307589.1931065799,True,785.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,438953554,29.01195335388184,0.03,69183097.09189363,1980311.480509093,True,1083.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,778670403,19.92069387435913,0.03,398107.1705534969,6867.3943526698185,True,470.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1107398854,24.08158278465271,0.03,25118864315.09572,332028755.18595546,False,4158.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,50008050,39.91667628288269,0.03,190546071796.32367,3799532983.7435656,True,1394.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,503284292,28.942411184310917,0.03,208929613.0854041,3126723.05726761,True,1127.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1692746671,17.07874035835266,0.03,15848931.924611174,416238.3379693048,True,1569.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1006066765,23.26071071624756,0.03,478630.092322638,11402.238250372382,True,483.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,972502170,27.47557210922241,0.03,301995172.04019946,5018766.313208745,True,2457.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1233971740,25.77364945411682,0.03,190546071796.32367,1385301397.3236597,False,3299.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,2037522746,26.34641695022583,0.03,1202264.4346174132,24830.33393687133,True,341.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1960324413,19.046356678009037,0.03,69183097.09189363,1568226.184035333,True,1234.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,650081545,31.24036407470703,0.03,630957344.4801891,6971241.873880558,True,1122.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1275490828,15.816070079803469,0.03,478630.092322638,9199.891635910051,True,344.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1316732717,27.50087261199951,0.03,47863009.2322638,1199910.643923304,True,663.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1546347225,17.5169677734375,0.03,575439.9373371566,14762.799742165227,True,725.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,160452100,19.81493759155273,0.03,1445439.770745928,18129.3773674144,True,584.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,657424540,21.56557941436768,0.03,2511886.4315095823,51834.365871452464,True,614.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1169861934,16.47112488746643,0.03,3630780.5477010175,135270.79617975448,True,652.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1437074287,24.82826328277588,0.03,2290867652.76777,11850448.314799676,True,1722.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1437925963,36.2758378982544,0.03,436515832240162.9,4802819101975.479,False,2762.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,919292420,20.560555458068848,0.03,2754228703.338152,59132222.70559064,True,1009.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1644897647,20.533323764801025,0.03,436515832.24016297,4800124.143913928,True,1117.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1013554600,22.552711725234985,0.03,15848931.924611174,436232.31187019177,True,1088.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1282914309,19.27497363090515,0.03,2089296.1308540408,32465.00136392445,True,253.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1258605262,24.887341260910038,0.03,91201.08393559116,2270.9347052840994,True,261.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,465334375,33.61601948738098,0.03,208929613.0854041,4566819.619336058,True,1267.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1628860750,19.96631526947021,0.03,75857.75750291851,2235.503745965333,True,158.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,669775630,29.06836485862732,0.03,1000000.0,16062.376308310755,True,1861.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1050899505,25.151981592178345,0.03,363078054.7701003,4560924.167031143,True,624.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,687783367,30.20606064796448,0.03,91201083935.5904,1532438093.6621983,False,968.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1594358352,14.49176859855652,0.03,25118.864315095823,962.5304719515252,True,372.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1728872248,25.912734746932983,0.03,912010839.355904,7903318.6615408445,True,2001.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1040340018,26.65841746330261,0.03,3019951.720402019,50377.89047603583,True,642.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,162323368,21.323610544204712,0.03,69183097.09189363,1274786.6934439514,True,1441.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.0,1468679045,19.590522527694706,0.03,10964781.961431874,104935.01683922856,False,791.0
